entry_id,source_entry_id,person_id,normalization input,normalized_name,name_order,name_type,title_key,parsed_title,parsed_first,parsed_last,parsed_postnominals,parsed_occupation,parsed_affiliation,parsed_location,parsed_notes,listed as,book,author,edition,year
Equiano-Interesting-3-0085,Equiano-Interesting-3-0085,Equiano-Interesting-3-0085,Mr. George Club,Mr. George Club,first-last,personal,,Mr.,George,Club,,,,,,Mr. George Club,Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0086,Equiano-Interesting-3-0086,Equiano-Interesting-3-0086,Mr. John Cobb,Mr. John Cobb,first-last,personal,,Mr.,John,Cobb,,,,,,Mr. John Cobb,Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0087,Equiano-Interesting-3-0087,Equiano-Interesting-3-0087,Miss Calwell,Miss Calwell,first-last,personal,,Miss,,Calwell,,,,,,Miss Calwell,Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0088,Equiano-Interesting-3-0088,Equiano-Interesting-3-0088,"Thomas Cooper, Esq. Manchester",Thomas Cooper Esq. Manchester,first-last,bare,,,Thomas,Cooper,,,,Esq. Manchester,,"Thomas Cooper, Esq. Manchester",Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0089,Equiano-Interesting-3-0089,Equiano-Interesting-3-0089,Mr. Thomas Cooper,Mr. Thomas Cooper,first-last,personal,,Mr.,Thomas,Cooper,,,,,,Mr. Thomas Cooper,Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0090,Equiano-Interesting-3-0090,Equiano-Interesting-3-0090,"Mr. Thomas Cooper, jun.",Mr. Thomas Cooper Jun.,first-last,personal,,Mr.,Thomas,Cooper,jun,,,,,"Mr. Thomas Cooper, jun.",Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0091,Equiano-Interesting-3-0091,Equiano-Interesting-3-0091,"Richard Cosway, Esq.",Richard Cosway Esq.,first-last,bare,,,Richard,Cosway,Esq,,,,,"Richard Cosway, Esq.",Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0092,Equiano-Interesting-3-0092,Equiano-Interesting-3-0092,Mr. James Coxe,Mr. James Coxe,first-last,personal,,Mr.,James,Coxe,,,,,,Mr. James Coxe,Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0093,Equiano-Interesting-3-0093,Equiano-Interesting-3-0093,Mr. J. C.,Mr. J. C.,first-last,personal,,Mr.,J. C.,,,,,,,Mr. J. C.,Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0094,Equiano-Interesting-3-0094,Equiano-Interesting-3-0094,Mr. Croucher,Mr. Croucher,first-last,personal,,Mr.,,Croucher,,,,,,Mr. Croucher,Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0095,Equiano-Interesting-3-0095,Equiano-Interesting-3-0095,Mr. Cruickshankes,Mr. Cruickshanks,first-last,personal,,Mr.,,Cruickshanks,,,,,,Mr. Cruickshankes,Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0096,Equiano-Interesting-3-0096,Equiano-Interesting-3-0096,Mr. Joseph Chamberlain,Mr. Joseph Chamberlain,first-last,personal,,Mr.,Joseph,Chamberlain,,,,,,Mr. Joseph Chamberlain,Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0097,Equiano-Interesting-3-0097,Equiano-Interesting-3-0097,Miss Susan Cullen,Miss Susan Cullen,first-last,personal,,Miss,Susan,Cullen,,,,,,Miss Susan Cullen,Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0098,Equiano-Interesting-3-0098,Equiano-Interesting-3-0098,"Alderman Curtis, M. P.",Alderman Curtis M. P.,first-last,personal,,Alderman,,Curtis,M. P,,,,,"Alderman Curtis, M. P.",Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0099,Equiano-Interesting-3-0099,Equiano-Interesting-3-0099,"Ottobah Cugoano, or John Stewart",Ottobah Cugoano or John Stewart,first-last,bare,,,Ottobah,Cugoano,,,,,,"Ottobah Cugoano, or John Stewart",Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0100,Equiano-Interesting-3-0100,Equiano-Interesting-3-0100,The Right Hon. the Earl of Darthmouth,Right Hon. the Earl of Dartmouth,first-last,titled,earl of dartmouth,Right Hon. Earl of Dartmouth,,,,,,,,The Right Hon. the Earl of Darthmouth,Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0101,Equiano-Interesting-3-0101,Equiano-Interesting-3-0101,The Right Hon. the Earl of Derby,Right Hon. the Earl of Derby,first-last,titled,earl of derby,Right Hon. Earl of Derby,,,,,,,,The Right Hon. the Earl of Derby,Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0102,Equiano-Interesting-3-0102,Equiano-Interesting-3-0102,"Sir William Dolben, Bart.",Sir William Dolben Bart.,first-last,personal,,Sir,William,Dolben,Bart,,,,,"Sir William Dolben, Bart.",Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0103,Equiano-Interesting-3-0103,Equiano-Interesting-3-0103,Mr. John Dalby,Mr. John Dalby,first-last,personal,,Mr.,John,Dalby,,,,,,Mr. John Dalby,Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0104,Equiano-Interesting-3-0104,Equiano-Interesting-3-0104,Mrs. M. Davey,Mrs. M. Davey,first-last,personal,,Mrs.,M.,Davey,,,,,,Mrs. M. Davey,Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0105,Equiano-Interesting-3-0105,Equiano-Interesting-3-0105,Mr. Davis,Mr. Davis,first-last,personal,,Mr.,,Davis,,,,,,Mr. Davis,Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0106,Equiano-Interesting-3-0106,Equiano-Interesting-3-0106,The Reverend C. E. De Coetlogon,Rev. C. E. De Coetlogon,first-last,personal,,Rev.,C. E.,De Coetlogon,,,,,,The Reverend C. E. De Coetlogon,Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0107,Equiano-Interesting-3-0107,Equiano-Interesting-3-0107,"John Delamain, Esq.",John Delamain Esq.,first-last,bare,,,John,Delamain,Esq,,,,,"John Delamain, Esq.",Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0108,Equiano-Interesting-3-0108,Equiano-Interesting-3-0108,Mrs. Delamain,Mrs. Delamain,first-last,personal,,Mrs.,,Delamain,,,,,,Mrs. Delamain,Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0109,Equiano-Interesting-3-0109,Equiano-Interesting-3-0109,Mr. William Denton,Mr. William Denton,first-last,personal,,Mr.,William,Denton,,,,,,Mr. William Denton,Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0110,Equiano-Interesting-3-0110,Equiano-Interesting-3-0110,Mr. T. Dickie,Mr. T. Dickie,first-last,personal,,Mr.,T.,Dickie,,,,,,Mr. T. Dickie,Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0111,Equiano-Interesting-3-0111,Equiano-Interesting-3-0111,Mr. William Dickson,Mr. William Dickson,first-last,personal,,Mr.,William,Dickson,,,,,,Mr. William Dickson,Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0112,Equiano-Interesting-3-0112,Equiano-Interesting-3-0112,"Mr. Charles Dilly, 2 copies",Mr. Charles Dilly,first-last,personal,,Mr.,Charles,Dilly,,,,,2 copies,"Mr. Charles Dilly, 2 copies",Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0113,Equiano-Interesting-3-0113,Equiano-Interesting-3-0113,"Andrew Drunnond, Esq.",Andrew Drummond Esq.,first-last,bare,,,Andrew,Drummond,Esq,,,,,"Andrew Drunnond, Esq.",Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0114,Equiano-Interesting-3-0114,Equiano-Interesting-3-0114,Mr. George Durant,Mr. George Durant,first-last,personal,,Mr.,George,Durant,,,,,,Mr. George Durant,Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0115,Equiano-Interesting-3-0115,Equiano-Interesting-3-0115,Mr. E. O. Donovan,Mr. E. O. Donovan,first-last,personal,,Mr.,E. O.,Donovan,,,,,,Mr. E. O. Donovan,Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0116,Equiano-Interesting-3-0116,Equiano-Interesting-3-0116,The Reverend Mr. William Dunn,Rev. Mr. William Dunn,first-last,personal,,Rev. Mr.,William,Dunn,,,,,,The Reverend Mr. William Dunn,Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0117,Equiano-Interesting-3-0117,Equiano-Interesting-3-0117,The Right Hon. the Earl of Essex,Right Hon. the Earl of Essex,first-last,titled,earl of essex,Right Hon. Earl of Essex,,,,,,,,The Right Hon. the Earl of Essex,Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0118,Equiano-Interesting-3-0118,Equiano-Interesting-3-0118,The Right Hon. the Countess of Essex,Right Hon. the Countess of Essex,first-last,titled,countess of essex,Right Hon. Countess of Essex,,,,,,,,The Right Hon. the Countess of Essex,Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0119,Equiano-Interesting-3-0119,Equiano-Interesting-3-0119,"Sir Gilbert Elliot, Bart. 2 copies",Sir Gilbert Elliot Bart.,first-last,personal,,Sir,Gilbert,Elliot,,,,,2 copies,"Sir Gilbert Elliot, Bart. 2 copies",Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0120,Equiano-Interesting-3-0120,Equiano-Interesting-3-0120,Lady Ann Erskine,Lady Ann Erskine,first-last,titled,lady ann erskine,Lady Ann Erskine,,,,,,,,Lady Ann Erskine,Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0121,Equiano-Interesting-3-0121,Equiano-Interesting-3-0121,"G. Noel Edwards, Esq. M. P. 2 copies",G. Noel Edwards Esq. M. P.,first-last,bare,,,G.,Noel Edwards,,,,,2 copies,"G. Noel Edwards, Esq. M. P. 2 copies",Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0122,Equiano-Interesting-3-0122,Equiano-Interesting-3-0122,Mr. Durs Egg,Mr. Durs Egg,first-last,personal,,Mr.,Durs,Egg,,,,,,Mr. Durs Egg,Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0123,Equiano-Interesting-3-0123,Equiano-Interesting-3-0123,Mr. Ebenezer Evans,Mr. Ebenezer Evans,first-last,personal,,Mr.,Ebenezer,Evans,,,,,,Mr. Ebenezer Evans,Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0124,Equiano-Interesting-3-0124,Equiano-Interesting-3-0124,The Reverend Mr. John Eyre,Rev. Mr. John Eyre,first-last,personal,,Rev. Mr.,John,Eyre,,,,,,The Reverend Mr. John Eyre,Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0125,Equiano-Interesting-3-0125,Equiano-Interesting-3-0125,Mr. William Eyre,Mr. William Eyre,first-last,personal,,Mr.,William,Eyre,,,,,,Mr. William Eyre,Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0126,Equiano-Interesting-3-0126,Equiano-Interesting-3-0126,Mr. John Elgar,Mr. John Elgar,first-last,personal,,Mr.,John,Elgar,,,,,,Mr. John Elgar,Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0127,Equiano-Interesting-3-0127,Equiano-Interesting-3-0127,Mr. George Fallowdown,Mr. George Fallowdown,first-last,personal,,Mr.,George,Fallowdown,,,,,,Mr. George Fallowdown,Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0128,Equiano-Interesting-3-0128,Equiano-Interesting-3-0128,Mr. John Fell,Mr. John Fell,first-last,personal,,Mr.,John,Fell,,,,,,Mr. John Fell,Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0129,Equiano-Interesting-3-0129,Equiano-Interesting-3-0129,Mrs. William Fielding,Mrs. William Fielding,first-last,personal,,Mrs.,William,Fielding,,,,,,Mrs. William Fielding,Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0130,Equiano-Interesting-3-0130,Equiano-Interesting-3-0130,"F. W. Foster, Esq.",F. W. Foster Esq.,first-last,bare,,,F. W.,Foster,Esq,,,,,"F. W. Foster, Esq.",Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0131,Equiano-Interesting-3-0131,Equiano-Interesting-3-0131,The Reverend Mr. Foster,Rev. Mr. Foster,first-last,personal,,Rev. Mr.,,Foster,,,,,,The Reverend Mr. Foster,Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0132,Equiano-Interesting-3-0132,Equiano-Interesting-3-0132,Mr. J. Frith,Mr. J. Frith,first-last,personal,,Mr.,J.,Frith,,,,,,Mr. J. Frith,Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0133,Equiano-Interesting-3-0133,Equiano-Interesting-3-0133,"W. Fuller, Esq.",W. Fuller Esq.,first-last,bare,,,W.,Fuller,Esq,,,,,"W. Fuller, Esq.",Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0134,Equiano-Interesting-3-0134,Equiano-Interesting-3-0134,The Right Hon. the Earl of Gainsborough,Right Hon. the Earl of Gainsborough,first-last,titled,earl of gainsborough,Right Hon. Earl of Gainsborough,,,,,,,,The Right Hon. the Earl of Gainsborough,Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0135,Equiano-Interesting-3-0135,Equiano-Interesting-3-0135,The Right Hon. the Earl of Grosvenor,Right Hon. the Earl of Grosvenor,first-last,titled,earl of grosvenor,Right Hon. Earl of Grosvenor,,,,,,,,The Right Hon. the Earl of Grosvenor,Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0136,Equiano-Interesting-3-0136,Equiano-Interesting-3-0136,The Right Hon. Viscount Gallway,Right Hon. Visc. of Gallway,first-last,titled,visc. of gallway,Right Hon. Visc. of Gallway,,,,,,,,The Right Hon. Viscount Gallway,Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0137,Equiano-Interesting-3-0137,Equiano-Interesting-3-0137,The Right Hon. Viscountess Gallway,Right Hon. Viscountess of Gallway,first-last,titled,viscountess of gallway,Right Hon. Viscountess of Gallway,,,,,,,,The Right Hon. Viscountess Gallway,Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0138,Equiano-Interesting-3-0138,Equiano-Interesting-3-0138,"---- Gardener, Esq.",---- Gardener Esq.,first-last,bare,,,----,Gardener,Esq,,,,,"---- Gardener, Esq.",Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0139,Equiano-Interesting-3-0139,Equiano-Interesting-3-0139,Mrs. Garrick,Mrs. Garrick,first-last,personal,,Mrs.,,Garrick,,,,,,Mrs. Garrick,Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0140,Equiano-Interesting-3-0140,Equiano-Interesting-3-0140,Mr. John Gates,Mr. John Gates,first-last,personal,,Mr.,John,Gates,,,,,,Mr. John Gates,Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0141,Equiano-Interesting-3-0141,Equiano-Interesting-3-0141,Mr. Samuel Gear,Mr. Samuel Gear,first-last,personal,,Mr.,Samuel,Gear,,,,,,Mr. Samuel Gear,Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0142,Equiano-Interesting-3-0142,Equiano-Interesting-3-0142,Mr. Richard George,Mr. Richard George,first-last,personal,,Mr.,Richard,George,,,,,,Mr. Richard George,Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0143,Equiano-Interesting-3-0143,Equiano-Interesting-3-0143,"Sir Philip Gibbes, Bart. 6 copies",Sir Philip Gibbes Bart.,first-last,personal,,Sir,Philip,Gibbes,,,,,6 copies,"Sir Philip Gibbes, Bart. 6 copies",Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0144,Equiano-Interesting-3-0144,Equiano-Interesting-3-0144,Miss Gibbes,Miss Gibbes,first-last,personal,,Miss,,Gibbes,,,,,,Miss Gibbes,Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0145,Equiano-Interesting-3-0145,Equiano-Interesting-3-0145,Mr. Edward Gilbert,Mr. Edward Gilbert,first-last,personal,,Mr.,Edward,Gilbert,,,,,,Mr. Edward Gilbert,Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0146,Equiano-Interesting-3-0146,Equiano-Interesting-3-0146,Mr. Johnathan Gillett,Mr. Jonathan Gillett,first-last,personal,,Mr.,Jonathan,Gillett,,,,,,Mr. Johnathan Gillett,Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0147,Equiano-Interesting-3-0147,Equiano-Interesting-3-0147,"W. P. Gilliefs, Esq.",W. P. Gilliess Esq.,first-last,bare,,,W. P.,Gilliess,Esq,,,,,"W. P. Gilliefs, Esq.",Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0148,Equiano-Interesting-3-0148,Equiano-Interesting-3-0148,Mrs. Gordon,Mrs. Gordon,first-last,personal,,Mrs.,,Gordon,,,,,,Mrs. Gordon,Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0149,Equiano-Interesting-3-0149,Equiano-Interesting-3-0149,Mr. Grange,Mr. Grange,first-last,personal,,Mr.,,Grange,,,,,,Mr. Grange,Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0150,Equiano-Interesting-3-0150,Equiano-Interesting-3-0150,Mr William Grant,Mr. William Grant,first-last,personal,,Mr.,William,Grant,,,,,,Mr William Grant,Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0151,Equiano-Interesting-3-0151,Equiano-Interesting-3-0151,Mr. John Grant,Mr. John Grant,first-last,personal,,Mr.,John,Grant,,,,,,Mr. John Grant,Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0152,Equiano-Interesting-3-0152,Equiano-Interesting-3-0152,Mr. Adam Graham,Mr. Adam Graham,first-last,personal,,Mr.,Adam,Graham,,,,,,Mr. Adam Graham,Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0153,Equiano-Interesting-3-0153,Equiano-Interesting-3-0153,Mr. R. Greening,Mr. R. Greening,first-last,personal,,Mr.,R.,Greening,,,,,,Mr. R. Greening,Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0154,Equiano-Interesting-3-0154,Equiano-Interesting-3-0154,S. Griffiths,S. Griffiths,first-last,bare,,,S.,Griffiths,,,,,,S. Griffiths,Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0155,Equiano-Interesting-3-0155,Equiano-Interesting-3-0155,"John Grove, Esq.",John Grove Esq.,first-last,bare,,,John,Grove,Esq,,,,,"John Grove, Esq.",Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0156,Equiano-Interesting-3-0156,Equiano-Interesting-3-0156,Mrs. Guerin,Mrs. Guerin,first-last,personal,,Mrs.,,Guerin,,,,,,Mrs. Guerin,Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0157,Equiano-Interesting-3-0157,Equiano-Interesting-3-0157,The Reverend Mr. Gwinnup,Rev. Mr. Gwinnup,first-last,personal,,Rev. Mr.,,Gwinnup,,,,,,The Reverend Mr. Gwinnup,Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0158,Equiano-Interesting-3-0158,Equiano-Interesting-3-0158,The Right Hon. the Earl of Hopetoun,Right Hon. the Earl of Hopetoun,first-last,titled,earl of hopetoun,Right Hon. Earl of Hopetoun,,,,,,,,The Right Hon. the Earl of Hopetoun,Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0159,Equiano-Interesting-3-0159,Equiano-Interesting-3-0159,The Right Hon. Lord Hawke,Right Hon. Lord Hawke,first-last,titled,lord hawke,Right Hon. Lord Hawke,,,,,,,,The Right Hon. Lord Hawke,Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0160,Equiano-Interesting-3-0160,Equiano-Interesting-3-0160,The Right Hon. Countess Harrington,Right Hon. Countess of Harrington,first-last,titled,countess of harrington,Right Hon. Countess of Harrington,,,,,,,,The Right Hon. Countess Harrington,Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0161,Equiano-Interesting-3-0161,Equiano-Interesting-3-0161,Right Hon. Dowager Countess of Huntingdon,Right Hon. Dowager Countess of Huntingdon,first-last,titled,dowager countess of huntingdon,Right Hon. Dowager Countess of Huntingdon,,,,,,,,Right Hon. Dowager Countess of Huntingdon,Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0162,Equiano-Interesting-3-0162,Equiano-Interesting-3-0162,Mr. Benjamin Haigh,Mr. Benjamin Haigh,first-last,personal,,Mr.,Benjamin,Haigh,,,,,,Mr. Benjamin Haigh,Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0163,Equiano-Interesting-3-0163,Equiano-Interesting-3-0163,"Charles Hamilton, Esq.",Charles Hamilton Esq.,first-last,bare,,,Charles,Hamilton,Esq,,,,,"Charles Hamilton, Esq.",Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0164,Equiano-Interesting-3-0164,Equiano-Interesting-3-0164,"Thomas Hall, Esq.",Thomas Hall Esq.,first-last,bare,,,Thomas,Hall,Esq,,,,,"Thomas Hall, Esq.",Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0165,Equiano-Interesting-3-0165,Equiano-Interesting-3-0165,Mr. Hall,Mr. Hall,first-last,personal,,Mr.,,Hall,,,,,,Mr. Hall,Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0166,Equiano-Interesting-3-0166,Equiano-Interesting-3-0166,Mr. Haley,Mr. Haley,first-last,personal,,Mr.,,Haley,,,,,,Mr. Haley,Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0167,Equiano-Interesting-3-0167,Equiano-Interesting-3-0167,"Thomas Hammerfley, Esq.",Thomas Hammersley Esq.,first-last,bare,,,Thomas,Hammersley,Esq,,,,,"Thomas Hammerfley, Esq.",Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0168,Equiano-Interesting-3-0168,Equiano-Interesting-3-0168,Mr. Timothy Hansfield,Mr. Timothy Hansfield,first-last,personal,,Mr.,Timothy,Hansfield,,,,,,Mr. Timothy Hansfield,Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0169,Equiano-Interesting-3-0169,Equiano-Interesting-3-0169,"Hugh Josiah Hansard, Esq.",Hugh Josiah Hansard Esq.,first-last,bare,,,Hugh,Josiah Hansard,Esq,,,,,"Hugh Josiah Hansard, Esq.",Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0170,Equiano-Interesting-3-0170,Equiano-Interesting-3-0170,Mrs. Harben,Mrs. Harben,first-last,personal,,Mrs.,,Harben,,,,,,Mrs. Harben,Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0171,Equiano-Interesting-3-0171,Equiano-Interesting-3-0171,Mr. Moses Hart,Mr. Moses Hart,first-last,personal,,Mr.,Moses,Hart,,,,,,Mr. Moses Hart,Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0172,Equiano-Interesting-3-0172,Equiano-Interesting-3-0172,Mr. Thomas Hardy,Mr. Thomas Hardy,first-last,personal,,Mr.,Thomas,Hardy,,,,,,Mr. Thomas Hardy,Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0173,Equiano-Interesting-3-0173,Equiano-Interesting-3-0173,Mr. Haszelegrove,Mr. Haszelegrove,first-last,personal,,Mr.,,Haszelegrove,,,,,,Mr. Haszelegrove,Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0174,Equiano-Interesting-3-0174,Equiano-Interesting-3-0174,Mrs. Hawkins,Mrs. Hawkins,first-last,personal,,Mrs.,,Hawkins,,,,,,Mrs. Hawkins,Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0175,Equiano-Interesting-3-0175,Equiano-Interesting-3-0175,Mr. Haysom,Mr. Haysom,first-last,personal,,Mr.,,Haysom,,,,,,Mr. Haysom,Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0176,Equiano-Interesting-3-0176,Equiano-Interesting-3-0176,Mr. Hearne,Mr. Hearne,first-last,personal,,Mr.,,Hearne,,,,,,Mr. Hearne,Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0177,Equiano-Interesting-3-0177,Equiano-Interesting-3-0177,Mr. William Hepburn,Mr. William Hepburn,first-last,personal,,Mr.,William,Hepburn,,,,,,Mr. William Hepburn,Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0178,Equiano-Interesting-3-0178,Equiano-Interesting-3-0178,Mr. J. Hibbert,Mr. J. Hibbert,first-last,personal,,Mr.,J.,Hibbert,,,,,,Mr. J. Hibbert,Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0179,Equiano-Interesting-3-0179,Equiano-Interesting-3-0179,Mr. Jacob Higman,Mr. Jacob Higman,first-last,personal,,Mr.,Jacob,Higman,,,,,,Mr. Jacob Higman,Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0180,Equiano-Interesting-3-0180,Equiano-Interesting-3-0180,"Sir Richard Hill, Bart.",Sir Richard Hill Bart.,first-last,personal,,Sir,Richard,Hill,Bart,,,,,"Sir Richard Hill, Bart.",Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0181,Equiano-Interesting-3-0181,Equiano-Interesting-3-0181,Reverend Mr. Rowland Hill,Rev. Mr. Rowland Hill,first-last,personal,,Rev. Mr.,Rowland,Hill,,,,,,Reverend Mr. Rowland Hill,Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0182,Equiano-Interesting-3-0182,Equiano-Interesting-3-0182,Miss Hill,Miss Hill,first-last,personal,,Miss,,Hill,,,,,,Miss Hill,Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0183,Equiano-Interesting-3-0183,Equiano-Interesting-3-0183,"Captain John Hill, Royal Navy",Capt. John Hill Royal Navy,first-last,personal,,Capt.,John,Hill,,,Royal Navy,,,"Captain John Hill, Royal Navy",Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0184,Equiano-Interesting-3-0184,Equiano-Interesting-3-0184,"Edmund Hill, Esq.",Edmund Hill Esq.,first-last,bare,,,Edmund,Hill,Esq,,,,,"Edmund Hill, Esq.",Interesting Narrative,"Equiano, Olaudah",3,1790
Equiano-Interesting-3-0185,Equiano-Interesting-3-0185,Equiano-Interesting-3-0185,The Reverend Mr. Edward Hoare,Rev. Mr. Edward Hoare,first-last,personal,,Rev. Mr.,Edward,Hoare,,,,,,The Reverend Mr. Edward Hoare,Interesting Narrative,"Equiano, Olaudah",3,1790
