group_id,match,entry_id,person_id,normalized_name,listed as,parsed_title,parsed_first,parsed_last,parsed_postnominals,parsed_occupation,parsed_affiliation,parsed_location,book,edition,year,match_rule,match_tier
cm_0141,y,Equiano-Interesting-9-0843,Equiano-Interesting-9-0843,J. Love Esq. of Paisley,"J. Love, esq. of Paisley",,J.,Love,,,,Paisley,Interesting Narrative,9,1794,exact_last+exact_first+loc+cluster_merge,auto_within
cm_0666,y,Equiano-Interesting-5-0363,Equiano-Interesting-5-0363,R. Scott-Moncrief Esq. of Glasgow,"R. Scott-Moncrief, Esq; of Glasgow",,R.,Scott-Moncrief,Esq,,,Glasgow,Interesting Narrative,5,1792,exact_last+initial_first+loc,auto_within
cm_0666,y,Equiano-Interesting-6-0635,Equiano-Interesting-6-0635,R. Scott-Moncrief Esq. of Glasgow,"R. Scott-Moncrief, Esq. of Glasgow",,R.,Scott-Moncrief,,,,Glasgow,Interesting Narrative,6,1793,exact_last+initial_first+loc,auto_within
cm_0666,y,Equiano-Interesting-8-0841,Equiano-Interesting-8-0841,R. Scott-Moncrief Esq. of Glasgow,"R. Scott-Moncrief, Esq. of Glasgow",,R.,Scott-Moncrief,,,,Glasgow,Interesting Narrative,8,1794,exact_last+initial_first+loc,auto_within
cm_0666,y,Equiano-Interesting-9-0845,Equiano-Interesting-9-0845,R. Scott-Moncrief Esq. of Glasgow,"R. Scott-Moncrief, esq. of Glasgow",,R.,Scott-Moncrief,,,,Glasgow,Interesting Narrative,9,1794,exact_last+initial_first+loc,auto_within
cm_0667,y,Equiano-Interesting-5-0364,Equiano-Interesting-5-0364,Mr. William Mayne,"Mr William Mayne, ditto",Mr.,William,Mayne,,,,ditto,Interesting Narrative,5,1792,exact_last+exact_first+loc,auto_within
cm_0667,y,Equiano-Interesting-6-0636,Equiano-Interesting-6-0636,Mr. William Mayne,"Mr. William Mayne, ditto",Mr.,William,Mayne,,,,ditto,Interesting Narrative,6,1793,exact_last+exact_first+loc,auto_within
cm_0667,y,Equiano-Interesting-7-0655,Equiano-Interesting-7-0655,Mr. William Mayne,"Mr. William Mayne, do.",Mr.,William,Mayne,,,,ditto,Interesting Narrative,7,1793,exact_last+exact_first+loc,auto_within
cm_0667,y,Equiano-Interesting-8-0842,Equiano-Interesting-8-0842,Mr. William Mayne,"Mr. Wm. Mayne, do.",Mr.,William,Mayne,,,,ditto,Interesting Narrative,8,1794,exact_last+exact_first+loc,auto_within
cm_0667,y,Equiano-Interesting-9-0846,Equiano-Interesting-9-0846,Mr. William Mayne,"Mr. Wm. Mayne, do",Mr.,William,Mayne,,,,ditto,Interesting Narrative,9,1794,exact_last+exact_first+loc,auto_within
cm_0668,y,Equiano-Interesting-5-0365,Equiano-Interesting-5-0365,John Monteith Esq.,"John Monteith, Esq; ditto",,John,Monteith,Esq,,,ditto,Interesting Narrative,5,1792,exact_last+exact_first,auto_within
cm_0668,y,Equiano-Interesting-6-0637,Equiano-Interesting-6-0637,John Monteith Esq.,"John Monteith, Esq. ditto",,John,Monteith,Esq. ditto,,,,Interesting Narrative,6,1793,exact_last+exact_first,auto_within
cm_0668,y,Equiano-Interesting-7-0656,Equiano-Interesting-7-0656,John Monteith Esq.,"John Monteith, Esq. do.",,John,Monteith,Esq. do,,,,Interesting Narrative,7,1793,exact_last+exact_first,auto_within
cm_0668,y,Equiano-Interesting-8-0843,Equiano-Interesting-8-0843,John Monteith Esq.,"John Monteith, Esq. do.",,John,Monteith,Esq. do,,,,Interesting Narrative,8,1794,exact_last+exact_first,auto_within
cm_0668,y,Equiano-Interesting-9-0847,Equiano-Interesting-9-0847,John Monteith Esq.,"John Monteith, Esq. do.",,John,Monteith,Esq. do,,,,Interesting Narrative,9,1794,exact_last+exact_first,auto_within
cm_0669,y,Equiano-Interesting-5-0366,Equiano-Interesting-5-0366,Rev. Mr. Moyse,Rev. Mr Moyse,Rev. Mr.,,Moyse,,,,,Interesting Narrative,5,1792,exact_last+missing_first,auto_within
cm_0669,y,Equiano-Interesting-7-0658,Equiano-Interesting-7-0658,Rev. Mr. Moyse,Rev. Mr. Moyse,Rev. Mr.,,Moyse,,,,,Interesting Narrative,7,1793,exact_last+missing_first,auto_within
cm_0669,y,Equiano-Interesting-8-0844,Equiano-Interesting-8-0844,Rev. Mr. Moyse,Rev. Mr. Moyse,Rev. Mr.,,Moyse,,,,,Interesting Narrative,8,1794,exact_last+missing_first,auto_within
cm_0669,y,Equiano-Interesting-9-0848,Equiano-Interesting-9-0848,Rev. Mr. Moyse,Rev. Mr. Moyse,Rev. Mr.,,Moyse,,,,,Interesting Narrative,9,1794,exact_last+missing_first,auto_within
cm_0670,y,Equiano-Interesting-5-0367,Equiano-Interesting-5-0367,Mrs. Mitchelson,Mrs Mitchelson,Mrs.,,Mitchelson,,,,,Interesting Narrative,5,1792,exact_last+missing_first,auto_within
cm_0670,y,Equiano-Interesting-7-0659,Equiano-Interesting-7-0659,Mrs. Mitchelson,Mrs. Mitchelson,Mrs.,,Mitchelson,,,,,Interesting Narrative,7,1793,exact_last+missing_first,auto_within
cm_0671,y,Equiano-Interesting-5-0368,Equiano-Interesting-5-0368,Mr. Andrew M'Kenzie,Mr Andrew M'Kenzie,Mr.,Andrew,M'Kenzie,,,,,Interesting Narrative,5,1792,exact_last+exact_first,auto_within
cm_0671,y,Equiano-Interesting-6-0641,Equiano-Interesting-6-0641,Mr. Andrew M'Kenzie,Mr. Andrew M'Kenzie,Mr.,Andrew,M'Kenzie,,,,,Interesting Narrative,6,1793,exact_last+exact_first,auto_within
cm_0671,y,Equiano-Interesting-7-0660,Equiano-Interesting-7-0660,Mr. Andrew M'Kenzie,Mr. Andrew M'Kenzie,Mr.,Andrew,M'Kenzie,,,,,Interesting Narrative,7,1793,exact_last+exact_first,auto_within
cm_0671,y,Equiano-Interesting-8-0845,Equiano-Interesting-8-0845,Mr. Andrew M'Kenzie,Mr. Andrew M'Kenzie,Mr.,Andrew,M'Kenzie,,,,,Interesting Narrative,8,1794,exact_last+exact_first,auto_within
cm_0671,y,Equiano-Interesting-9-0849,Equiano-Interesting-9-0849,Mr. Andrew M'Kenzie,Mr. Andrew M'Kenzie,Mr.,Andrew,M'Kenzie,,,,,Interesting Narrative,9,1794,exact_last+exact_first,auto_within
cm_0672,y,Equiano-Interesting-5-0369,Equiano-Interesting-5-0369,Mr. Colin M'Kenzie,Mr Colin M'Kenzie,Mr.,Colin,M'Kenzie,,,,,Interesting Narrative,5,1792,exact_last+exact_first,auto_within
cm_0672,y,Equiano-Interesting-6-0642,Equiano-Interesting-6-0642,Mr. Colin M'Kenzie,Mr. Colin M'Kenzie,Mr.,Colin,M'Kenzie,,,,,Interesting Narrative,6,1793,exact_last+exact_first,auto_within
cm_0672,y,Equiano-Interesting-8-0846,Equiano-Interesting-8-0846,Mr. Colin M'Kenzie,Mr. Colin M'Kenzie,Mr.,Colin,M'Kenzie,,,,,Interesting Narrative,8,1794,exact_last+exact_first,auto_within
cm_0672,y,Equiano-Interesting-9-0850,Equiano-Interesting-9-0850,Mr. Colin M'Kenzie,Mr. Colin M'Kenzie,Mr.,Colin,M'Kenzie,,,,,Interesting Narrative,9,1794,exact_last+exact_first,auto_within
cm_0673,y,Equiano-Interesting-5-0378,Equiano-Interesting-5-0378,Mr. Kenneth M'Kenzie,Mr Kenneth M'Kenzie,Mr.,Kenneth,M'Kenzie,,,,,Interesting Narrative,5,1792,exact_last+exact_first,auto_within
cm_0673,y,Equiano-Interesting-6-0651,Equiano-Interesting-6-0651,Mr. Kenneth M'Kenzie,Mr. Kenneth M'Kenzie,Mr.,Kenneth,M'Kenzie,,,,,Interesting Narrative,6,1793,exact_last+exact_first,auto_within
cm_0673,y,Equiano-Interesting-7-0666,Equiano-Interesting-7-0666,Mr. Kenneth M'Kenzie,Mr. Kenneth M'Kenzie,Mr.,Kenneth,M'Kenzie,,,,,Interesting Narrative,7,1793,exact_last+exact_first,auto_within
cm_0673,y,Equiano-Interesting-8-0848,Equiano-Interesting-8-0848,Mr. Kenneth M'Kenzie,Mr. Kenneth M'Kenzie,Mr.,Kenneth,M'Kenzie,,,,,Interesting Narrative,8,1794,exact_last+exact_first,auto_within
cm_0673,y,Equiano-Interesting-9-0852,Equiano-Interesting-9-0852,Mr. Kenneth M'Kenzie,Mr. Kenneth M'Kenzie,Mr.,Kenneth,M'Kenzie,,,,,Interesting Narrative,9,1794,exact_last+exact_first,auto_within
cm_0674,y,Equiano-Interesting-5-0370,Equiano-Interesting-5-0370,Mr. Hugh Mercer W. S.,"Mr Hugh Mercer, W. S.",Mr.,Hugh,Mercer,W. S,,,,Interesting Narrative,5,1792,exact_last+exact_first+post,auto_within
cm_0674,y,Equiano-Interesting-6-0643,Equiano-Interesting-6-0643,Mr. Hugh Mercer W. S.,"Mr. Hugh Mercer, W. S.",Mr.,Hugh,Mercer,W. S,,,,Interesting Narrative,6,1793,exact_last+exact_first+post,auto_within
cm_0674,y,Equiano-Interesting-7-0661,Equiano-Interesting-7-0661,Mr. Hugh Mercer W. S.,"Mr. Hugh Mercer, W. S.",Mr.,Hugh,Mercer,W. S,,,,Interesting Narrative,7,1793,exact_last+exact_first+post,auto_within
cm_0675,y,Equiano-Interesting-5-0371,Equiano-Interesting-5-0371,Mr. Christopher Moubray,Mr Cristopher Moubray,Mr.,Christopher,Moubray,,,,,Interesting Narrative,5,1792,exact_last+exact_first,auto_within
cm_0675,y,Equiano-Interesting-6-0644,Equiano-Interesting-6-0644,Mr. Christopher Moubray,Mr. Christopher Moubray,Mr.,Christopher,Moubray,,,,,Interesting Narrative,6,1793,exact_last+exact_first,auto_within
cm_0675,y,Equiano-Interesting-7-0662,Equiano-Interesting-7-0662,Mr. Christopher Moubray,Mr. Christ. Moubray,Mr.,Christopher,Moubray,,,,,Interesting Narrative,7,1793,exact_last+exact_first,auto_within
cm_0675,y,Equiano-Interesting-8-0847,Equiano-Interesting-8-0847,Mr. Christopher Moubray,Mr. Christ. Moubray,Mr.,Christopher,Moubray,,,,,Interesting Narrative,8,1794,exact_last+exact_first,auto_within
cm_0675,y,Equiano-Interesting-9-0851,Equiano-Interesting-9-0851,Mr. Christopher Moubray,Mr. Christ. Moubray,Mr.,Christopher,Moubray,,,,,Interesting Narrative,9,1794,exact_last+exact_first,auto_within
cm_0676,y,Equiano-Interesting-5-0372,Equiano-Interesting-5-0372,Mr. M'Laurin Advocate,"Mr M'Laurin, Advocate",Mr.,,M'Laurin,,Advocate,,,Interesting Narrative,5,1792,exact_last+missing_first,auto_within
cm_0676,y,Equiano-Interesting-6-0645,Equiano-Interesting-6-0645,Mr. M'Laurin Advocate,"Mr. M'Laurin, Advocate",Mr.,,M'Laurin,,Advocate,,,Interesting Narrative,6,1793,exact_last+missing_first,auto_within
cm_0676,y,Equiano-Interesting-7-0663,Equiano-Interesting-7-0663,Mr. M'Laurin Advocate,"Mr. M'Laurin,Advocate",Mr.,,M'Laurin,,Advocate,,,Interesting Narrative,7,1793,exact_last+missing_first,auto_within
cm_0677,y,Equiano-Interesting-5-0373,Equiano-Interesting-5-0373,Mr. William M'Lean,Mr William M'Lean,Mr.,William,M'Lean,,,,,Interesting Narrative,5,1792,exact_last+exact_first,auto_within
cm_0677,y,Equiano-Interesting-6-0646,Equiano-Interesting-6-0646,Mr. William M'Lean,Mr. William M'Lean,Mr.,William,M'Lean,,,,,Interesting Narrative,6,1793,exact_last+exact_first,auto_within
cm_0677,y,Equiano-Interesting-7-0664,Equiano-Interesting-7-0664,Mr. William M'Lean,Mr. William M'Lean,Mr.,William,M'Lean,,,,,Interesting Narrative,7,1793,exact_last+exact_first,auto_within
cm_0678,y,Equiano-Interesting-5-0374,Equiano-Interesting-5-0374,Mr. James M'Lean,Mr James M'Lean,Mr.,James,M'Lean,,,,,Interesting Narrative,5,1792,exact_last+exact_first,auto_within
cm_0678,y,Equiano-Interesting-6-0647,Equiano-Interesting-6-0647,Mr. James M'Lean,Mr. James M'Lean,Mr.,James,M'Lean,,,,,Interesting Narrative,6,1793,exact_last+exact_first,auto_within
cm_0678,y,Equiano-Interesting-7-0652,Equiano-Interesting-7-0652,Mr. James M'Lean,Mr. James M'Lean,Mr.,James,M'Lean,,,,,Interesting Narrative,7,1793,exact_last+exact_first,auto_within
cm_0679,y,Equiano-Interesting-5-0375,Equiano-Interesting-5-0375,Mr. Richard M'Lean,Mr Richard M'Lean,Mr.,Richard,M'Lean,,,,,Interesting Narrative,5,1792,exact_last+exact_first,auto_within
cm_0679,y,Equiano-Interesting-6-0648,Equiano-Interesting-6-0648,Mr. Richard M'Lean,Mr. Richard M'Lean,Mr.,Richard,M'Lean,,,,,Interesting Narrative,6,1793,exact_last+exact_first,auto_within
cm_0679,y,Equiano-Interesting-7-0653,Equiano-Interesting-7-0653,Mr. Richard M'Lean,Mr. Richard M'Lean,Mr.,Richard,M'Lean,,,,,Interesting Narrative,7,1793,exact_last+exact_first,auto_within
cm_0680,y,Equiano-Interesting-5-0377,Equiano-Interesting-5-0377,Mr. Hector M'Donald,Mr Hector M'Donald,Mr.,Hector,M'Donald,,,,,Interesting Narrative,5,1792,exact_last+exact_first,auto_within
cm_0680,y,Equiano-Interesting-6-0650,Equiano-Interesting-6-0650,Mr. Hector M'Donald,Mr. Hector M'Donald,Mr.,Hector,M'Donald,,,,,Interesting Narrative,6,1793,exact_last+exact_first,auto_within
cm_0680,y,Equiano-Interesting-7-0665,Equiano-Interesting-7-0665,Mr. Hector M'Donald,Mr. Hector M'Donald,Mr.,Hector,M'Donald,,,,,Interesting Narrative,7,1793,exact_last+exact_first,auto_within
cm_0681,y,Equiano-Interesting-5-0379,Equiano-Interesting-5-0379,Mr. Colin M'Donald,Mr Colin M'Donald,Mr.,Colin,M'Donald,,,,,Interesting Narrative,5,1792,exact_last+exact_first,auto_within
cm_0681,y,Equiano-Interesting-6-0652,Equiano-Interesting-6-0652,Mr. Colin M'Donald,Mr. Colin M'Donald,Mr.,Colin,M'Donald,,,,,Interesting Narrative,6,1793,exact_last+exact_first,auto_within
cm_0681,y,Equiano-Interesting-7-0667,Equiano-Interesting-7-0667,Mr. Colin M'Donald,Mr. Colin M'Donald,Mr.,Colin,M'Donald,,,,,Interesting Narrative,7,1793,exact_last+exact_first,auto_within
cm_0681,y,Equiano-Interesting-8-0849,Equiano-Interesting-8-0849,Mr. Colin M'Donald,Mr. Colin M'Donald,Mr.,Colin,M'Donald,,,,,Interesting Narrative,8,1794,exact_last+exact_first,auto_within
cm_0681,y,Equiano-Interesting-9-0853,Equiano-Interesting-9-0853,Mr. Colin M'Donald,Mr. Colin M'Donald,Mr.,Colin,M'Donald,,,,,Interesting Narrative,9,1794,exact_last+exact_first,auto_within
cm_0682,y,Equiano-Interesting-5-0380,Equiano-Interesting-5-0380,Mr. John M'Farquhar,Mr John M'Farquhar,Mr.,John,M'Farquhar,,,,,Interesting Narrative,5,1792,exact_last+exact_first,auto_within
cm_0682,y,Equiano-Interesting-6-0653,Equiano-Interesting-6-0653,Mr. John M'Farquhar,Mr. John M'Farquhar,Mr.,John,M'Farquhar,,,,,Interesting Narrative,6,1793,exact_last+exact_first,auto_within
cm_0682,y,Equiano-Interesting-7-0668,Equiano-Interesting-7-0668,Mr. John M'Farquhar,Mr. John M'Farquhar,Mr.,John,M'Farquhar,,,,,Interesting Narrative,7,1793,exact_last+exact_first,auto_within
cm_0683,y,Equiano-Interesting-5-0381,Equiano-Interesting-5-0381,Mr. Hugh Murray,Mr Hugh Murray,Mr.,Hugh,Murray,,,,,Interesting Narrative,5,1792,exact_last+exact_first,auto_within
cm_0683,y,Equiano-Interesting-6-0654,Equiano-Interesting-6-0654,Mr. Hugh Murray,Mr. Hugh Murray,Mr.,Hugh,Murray,,,,,Interesting Narrative,6,1793,exact_last+exact_first,auto_within
cm_0683,y,Equiano-Interesting-7-0669,Equiano-Interesting-7-0669,Mr. Hugh Murray,Mr. Hugh Murray,Mr.,Hugh,Murray,,,,,Interesting Narrative,7,1793,exact_last+exact_first,auto_within
cm_0354,y,Equiano-Interesting-5-0382,Equiano-Interesting-5-0382,Mr. George Miller,Mr George Miller,Mr.,George,Miller,,,,,Interesting Narrative,5,1792,exact_last+exact_first+cluster_merge,auto_within
cm_0354,y,Equiano-Interesting-6-0655,Equiano-Interesting-6-0655,Mr. George Miller,Mr. George Miller,Mr.,George,Miller,,,,,Interesting Narrative,6,1793,exact_last+exact_first+cluster_merge,auto_within
cm_0354,y,Equiano-Interesting-7-0670,Equiano-Interesting-7-0670,Mr. George Miller,Mr. George Miller,Mr.,George,Miller,,,,,Interesting Narrative,7,1793,exact_last+exact_first+cluster_merge,auto_within
cm_0685,y,Equiano-Interesting-5-0383,Equiano-Interesting-5-0383,John Morthland Esq. Advocate,"John Morthland, Esq; Advocate",,John,Morthland,Esq,Advocate,,Advocate,Interesting Narrative,5,1792,exact_last+exact_first+loc,auto_within
cm_0685,y,Equiano-Interesting-6-0656,Equiano-Interesting-6-0656,John Morthland Esq. Advocate,"John Morthland, Esq. Advocate",,John,Morthland,,Esq. Advocate,,Advocate,Interesting Narrative,6,1793,exact_last+exact_first+loc,auto_within
cm_0685,y,Equiano-Interesting-7-0671,Equiano-Interesting-7-0671,John Morthland Esq. Advocate,"John Morthlane, Esq. Advocate",,John,Morthland,,Esq. Advocate,,Advocate,Interesting Narrative,7,1793,exact_last+exact_first+loc,auto_within
cm_0686,y,Equiano-Interesting-5-0384,Equiano-Interesting-5-0384,Rev. Mr. Moodie,Rev. Mr Moodie,Rev. Mr.,,Moodie,,,,,Interesting Narrative,5,1792,exact_last+missing_first,auto_within
cm_0686,y,Equiano-Interesting-6-0657,Equiano-Interesting-6-0657,Rev. Mr. Moodie,Rev. Mr. Moodie,Rev. Mr.,,Moodie,,,,,Interesting Narrative,6,1793,exact_last+missing_first,auto_within
cm_0686,y,Equiano-Interesting-7-0672,Equiano-Interesting-7-0672,Rev. Mr. Moodie,Rev. Mr. Moodie,Rev. Mr.,,Moodie,,,,,Interesting Narrative,7,1793,exact_last+missing_first,auto_within
cm_0686,y,Equiano-Interesting-8-0850,Equiano-Interesting-8-0850,Rev. Mr. Moodie,Rev Mr. Moodie,Rev. Mr.,,Moodie,,,,,Interesting Narrative,8,1794,exact_last+missing_first,auto_within
cm_0686,y,Equiano-Interesting-9-0854,Equiano-Interesting-9-0854,Rev. Mr. Moodie,Rev. Mr. Moodie,Rev. Mr.,,Moodie,,,,,Interesting Narrative,9,1794,exact_last+missing_first,auto_within
cm_0687,y,Equiano-Interesting-6-0658,Equiano-Interesting-6-0658,Rev. Sir Henry Moncrieff-Welwood Bart. D. D.,"Rev. Sir Henry Moncrieff-Welwood, Bart. D. D.",Rev. Sir,Henry,Moncrieff-Welwood,,,,Bart. D. D,Interesting Narrative,6,1793,exact_last+exact_first+loc,auto_within
cm_0687,y,Equiano-Interesting-7-0673,Equiano-Interesting-7-0673,Rev. Sir henry Moncrieff-Welwood Bart. D. D.,"Rev. Sir henry Moncrieff-Welwood, Bart. D. D.",Rev. Sir,henry,Moncrieff-Welwood,,,,Bart. D. D,Interesting Narrative,7,1793,exact_last+exact_first+loc,auto_within
cm_0687,y,Equiano-Interesting-8-0851,Equiano-Interesting-8-0851,Rev. Sir H. Moncrieff-Welwood Bart. D. D.,"Rev. Sir. H. Moncrieff-Welwood, Bart. D. D.",Rev. Sir,H.,Moncrieff-Welwood,,,,Bart. D. D,Interesting Narrative,8,1794,exact_last+exact_first+loc,auto_within
cm_0687,y,Equiano-Interesting-9-0855,Equiano-Interesting-9-0855,Rev. Sir H. Moncrieff-Welwood Bart. D. D.,"Rev. Sir H. Moncrieff-Welwood, Bart. D. D.",Rev. Sir,H.,Moncrieff-Welwood,,,,Bart. D. D,Interesting Narrative,9,1794,exact_last+exact_first+loc,auto_within
cm_0688,y,Equiano-Interesting-5-0386,Equiano-Interesting-5-0386,Mr. Alexander Nairne of Paisley,Mr Alexander Nairne of Paisley,Mr.,Alexander,Nairne,,,,Paisley,Interesting Narrative,5,1792,exact_last+exact_first+loc,auto_within
cm_0688,y,Equiano-Interesting-6-0659,Equiano-Interesting-6-0659,Mr. Alexander Nairne of Paisley,Mr. Alexander Nairne of Paisley,Mr.,Alexander,Nairne,,,,Paisley,Interesting Narrative,6,1793,exact_last+exact_first+loc,auto_within
cm_0688,y,Equiano-Interesting-7-0674,Equiano-Interesting-7-0674,Mr. Alexander Nairne of Paisley,"Mr. Alexander Nairne, of Paisley",Mr.,Alexander,Nairne,,,,Paisley,Interesting Narrative,7,1793,exact_last+exact_first+loc,auto_within
cm_0688,y,Equiano-Interesting-8-0852,Equiano-Interesting-8-0852,Mr. Alexander Nairne of Paisley,"Mr. Alexander Nairne, of Paisley",Mr.,Alexander,Nairne,,,,Paisley,Interesting Narrative,8,1794,exact_last+exact_first+loc,auto_within
cm_0688,y,Equiano-Interesting-9-0856,Equiano-Interesting-9-0856,Mr. Alexander Nairne of Paisley,"Mr. Alexander Nairne, of Paisley",Mr.,Alexander,Nairne,,,,Paisley,Interesting Narrative,9,1794,exact_last+exact_first+loc,auto_within
cm_0689,y,Equiano-Interesting-5-0387,Equiano-Interesting-5-0387,Mr. Adam Neale of Glasgow,Mr Adam Neale of Glasgow,Mr.,Adam,Neale,,,,Glasgow,Interesting Narrative,5,1792,exact_last+exact_first+loc,auto_within
cm_0689,y,Equiano-Interesting-6-0660,Equiano-Interesting-6-0660,Mr. Adam Neale of Glasgow,Mr. Adam Neale of Glasgow,Mr.,Adam,Neale,,,,Glasgow,Interesting Narrative,6,1793,exact_last+exact_first+loc,auto_within
cm_0689,y,Equiano-Interesting-7-0675,Equiano-Interesting-7-0675,Mr. Adam Neale of Glasgow,"Mr. Adam Neale, of Glasgow",Mr.,Adam,Neale,,,,Glasgow,Interesting Narrative,7,1793,exact_last+exact_first+loc,auto_within
cm_0689,y,Equiano-Interesting-8-0853,Equiano-Interesting-8-0853,Mr. Adam Neale of Glasgow,"Mr. Adam Neale, of Glasgow",Mr.,Adam,Neale,,,,Glasgow,Interesting Narrative,8,1794,exact_last+exact_first+loc,auto_within
cm_0690,y,Equiano-Interesting-5-0388,Equiano-Interesting-5-0388,Mr. Oswald Advocate,"Mr Oswald, Advocate",Mr.,,Oswald,,Advocate,,,Interesting Narrative,5,1792,exact_last+missing_first,auto_within
cm_0690,y,Equiano-Interesting-6-0661,Equiano-Interesting-6-0661,Mr. Oswald Advocate,"Mr. Oswald, Advocate",Mr.,,Oswald,,Advocate,,,Interesting Narrative,6,1793,exact_last+missing_first,auto_within
cm_0690,y,Equiano-Interesting-7-0676,Equiano-Interesting-7-0676,Mr. Oswald Advocate,"Mr. Oswald, Advocate",Mr.,,Oswald,,Advocate,,,Interesting Narrative,7,1793,exact_last+missing_first,auto_within
cm_0690,y,Equiano-Interesting-8-0854,Equiano-Interesting-8-0854,Mr. Oswald Advocate,"Mr. Oswald, Advocate",Mr.,,Oswald,,Advocate,,,Interesting Narrative,8,1794,exact_last+missing_first,auto_within
cm_0690,y,Equiano-Interesting-9-0858,Equiano-Interesting-9-0858,Mr. Oswald Advocate,"Mr. Oswald, Advocate",Mr.,,Oswald,,Advocate,,,Interesting Narrative,9,1794,exact_last+missing_first,auto_within
cm_0691,y,Equiano-Interesting-5-0391,Equiano-Interesting-5-0391,Mr. Robert Plenderleath,Mr Robert Plenderleath,Mr.,Robert,Plenderleath,,,,,Interesting Narrative,5,1792,exact_last+exact_first,auto_within
cm_0691,y,Equiano-Interesting-6-0664,Equiano-Interesting-6-0664,Mr. Robert Plenderleath,Mr. Robert Plenderleath,Mr.,Robert,Plenderleath,,,,,Interesting Narrative,6,1793,exact_last+exact_first,auto_within
cm_0691,y,Equiano-Interesting-7-0679,Equiano-Interesting-7-0679,Mr. Robert Plenderleath,Mr. Robert Plenderleath,Mr.,Robert,Plenderleath,,,,,Interesting Narrative,7,1793,exact_last+exact_first,auto_within
cm_0691,y,Equiano-Interesting-9-0861,Equiano-Interesting-9-0861,Mr. Robert Plenderleath,Mr. Robert Plenderleath,Mr.,Robert,Plenderleath,,,,,Interesting Narrative,9,1794,exact_last+exact_first,auto_within
cm_0692,y,Equiano-Interesting-5-0392,Equiano-Interesting-5-0392,John Pattison Esq. of Glasgow,"John Pattison, Esq; of Glasgow",,John,Pattison,Esq,,,Glasgow,Interesting Narrative,5,1792,exact_last+exact_first+loc,auto_within
cm_0692,y,Equiano-Interesting-6-0665,Equiano-Interesting-6-0665,John Pattison Esq. of Glasgow,"John Pattison, Esq. of Glasgow",,John,Pattison,,,,Glasgow,Interesting Narrative,6,1793,exact_last+exact_first+loc,auto_within
cm_0692,y,Equiano-Interesting-7-0680,Equiano-Interesting-7-0680,John Pattison Esq. of Glasgow,"John Pattison, Esq. of Glasgow",,John,Pattison,,,,Glasgow,Interesting Narrative,7,1793,exact_last+exact_first+loc,auto_within
cm_0692,y,Equiano-Interesting-9-0862,Equiano-Interesting-9-0862,John Pattison Esq. of Glasgow,"John Pattison, esq. of Glasgow",,John,Pattison,,,,Glasgow,Interesting Narrative,9,1794,exact_last+exact_first+loc,auto_within
cm_0693,y,Equiano-Interesting-5-0395,Equiano-Interesting-5-0395,Mr. Rae,"Mr Rae, ditto",Mr.,,Rae,,,,ditto,Interesting Narrative,5,1792,exact_last+missing_first+loc,auto_within
cm_0693,y,Equiano-Interesting-6-0668,Equiano-Interesting-6-0668,Mr. Rae,"Mr. Rae, ditto",Mr.,,Rae,,,,ditto,Interesting Narrative,6,1793,exact_last+missing_first+loc,auto_within
cm_0693,y,Equiano-Interesting-7-0683,Equiano-Interesting-7-0683,Mr. Rae,"Mr. Rae, ditto",Mr.,,Rae,,,,ditto,Interesting Narrative,7,1793,exact_last+missing_first+loc,auto_within
cm_0693,y,Equiano-Interesting-9-0866,Equiano-Interesting-9-0866,Mr. Rae,"Mr. Rae, ditto",Mr.,,Rae,,,,ditto,Interesting Narrative,9,1794,exact_last+missing_first+loc,auto_within
cm_0694,y,Equiano-Interesting-5-0396,Equiano-Interesting-5-0396,Rev. Mr. Thomas Randall,Rev. Mr Thomas Randall,Rev. Mr.,Thomas,Randall,,,,,Interesting Narrative,5,1792,exact_last+exact_first,auto_within
cm_0694,y,Equiano-Interesting-6-0669,Equiano-Interesting-6-0669,Rev. Mr. Thomas Randall,Rev.Mr.Thomas Randall,Rev. Mr.,Thomas,Randall,,,,,Interesting Narrative,6,1793,exact_last+exact_first,auto_within
cm_0694,y,Equiano-Interesting-7-0684,Equiano-Interesting-7-0684,Rev. Mr. Thomas Randall,Rev. Mr. Thos. Randall,Rev. Mr.,Thomas,Randall,,,,,Interesting Narrative,7,1793,exact_last+exact_first,auto_within
cm_0694,y,Equiano-Interesting-8-0859,Equiano-Interesting-8-0859,Rev. Mr. Thomas Randall,Rev. Mr. Thos. Randall,Rev. Mr.,Thomas,Randall,,,,,Interesting Narrative,8,1794,exact_last+exact_first,auto_within
cm_0694,y,Equiano-Interesting-9-0863,Equiano-Interesting-9-0863,Rev. Mr. Thomas Randall,Rev. Mr. Tho. Randall,Rev. Mr.,Thomas,Randall,,,,,Interesting Narrative,9,1794,exact_last+exact_first,auto_within
cm_0695,y,Equiano-Interesting-6-0397,Equiano-Interesting-6-0397,Mr. Joseph Randall,Mr. Joseph Randall,Mr.,Joseph,Randall,,,,,Interesting Narrative,6,1793,exact_last+exact_first,auto_within
cm_0695,y,Equiano-Interesting-7-0358,Equiano-Interesting-7-0358,Mr. Joseph Randall,Mr. Joseph Randall,Mr.,Joseph,Randall,,,,,Interesting Narrative,7,1793,exact_last+exact_first,auto_within
